pclass,survived,sex,age_orig,sibsp,parch,fare,embarked,boat_nan,title,deck,age_imp_1,age_imp_2,age_imp_3,age_imp_4,age_imp_5,deck_imp_1,deck_imp_2,deck_imp_3,deck_imp_4,deck_imp_5
3,0,male,22.0,0,0,8.05,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,4.0,6.0,5.0,6.0
3,1,female,16.0,0,0,7.7333,Q,1,Miss,,16.0,16.0,16.0,16.0,16.0,5.0,4.0,6.0,5.0,4.0
3,1,female,,0,0,7.75,Q,1,Miss,,10.0,22.0,5.0,2.0,15.0,7.0,4.0,6.0,5.0,4.0
3,1,male,9.0,0,2,20.525,S,1,Master,,9.0,9.0,9.0,9.0,9.0,6.0,3.0,6.0,7.0,5.0
3,0,male,33.0,1,1,20.525,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,7.0,4.0,6.0,6.0,6.0
3,0,male,41.0,0,0,7.85,S,0,Mr,,41.0,41.0,41.0,41.0,41.0,6.0,4.0,5.0,6.0,6.0
3,1,female,31.0,1,1,20.525,S,1,Mrs,,31.0,31.0,31.0,31.0,31.0,6.0,2.0,5.0,5.0,6.0
3,0,male,38.0,0,0,7.05,S,0,Mr,,38.0,38.0,38.0,38.0,38.0,7.0,4.0,6.0,6.0,6.0
3,0,male,9.0,5,2,46.9,S,0,Master,,9.0,9.0,9.0,9.0,9.0,6.0,2.0,6.0,7.0,6.0
3,0,male,1.0,5,2,46.9,S,0,Master,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,7.0,6.0
3,0,male,11.0,5,2,46.9,S,0,Master,,11.0,11.0,11.0,11.0,11.0,7.0,4.0,6.0,6.0,6.0
3,0,female,10.0,5,2,46.9,S,0,Miss,,10.0,10.0,10.0,10.0,10.0,5.0,4.0,6.0,7.0,7.0
3,0,female,16.0,5,2,46.9,S,0,Miss,,16.0,16.0,16.0,16.0,16.0,7.0,3.0,6.0,7.0,7.0
3,0,male,14.0,5,2,46.9,S,0,Mr,,14.0,14.0,14.0,14.0,14.0,5.0,2.0,6.0,7.0,5.0
3,0,male,40.0,1,6,46.9,S,0,Mr,,40.0,40.0,40.0,40.0,40.0,6.0,3.0,5.0,5.0,6.0
3,0,female,43.0,1,6,46.9,S,0,Mrs,,43.0,43.0,43.0,43.0,43.0,7.0,3.0,6.0,7.0,6.0
3,0,male,51.0,0,0,8.05,S,0,Mr,,51.0,51.0,51.0,51.0,51.0,7.0,3.0,6.0,6.0,6.0
3,0,male,32.0,0,0,8.3625,S,0,Mr,,32.0,32.0,32.0,32.0,32.0,5.0,4.0,6.0,6.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,25.0,36.0,18.0,31.0,29.0,7.0,4.0,5.0,7.0,6.0
3,0,male,20.0,0,0,9.8458,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,4.0,6.0,6.0,5.0
3,0,male,37.0,2,0,7.925,S,0,Mr,,37.0,37.0,37.0,37.0,37.0,7.0,4.0,5.0,7.0,6.0
3,0,male,28.0,2,0,7.925,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,6.0,4.0,6.0,5.0,6.0
3,0,male,19.0,0,0,7.775,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,4.0,6.0,7.0,6.0
3,0,female,24.0,0,0,8.85,S,0,Miss,,24.0,24.0,24.0,24.0,24.0,7.0,3.0,6.0,7.0,5.0
3,0,female,17.0,0,0,7.7333,Q,0,Miss,,17.0,17.0,17.0,17.0,17.0,7.0,6.0,5.0,6.0,6.0
3,0,male,,1,0,19.9667,S,0,Mr,,32.0,36.0,25.0,17.0,30.0,7.0,4.0,5.0,5.0,6.0
3,0,male,,1,0,19.9667,S,0,Mr,,25.0,25.0,17.0,25.0,31.0,5.0,3.0,5.0,7.0,5.0
3,0,male,28.0,1,0,15.85,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,6.0,3.0,6.0,5.0,6.0
3,1,female,24.0,1,0,15.85,S,1,Mrs,,24.0,24.0,24.0,24.0,24.0,6.0,4.0,5.0,6.0,5.0
3,0,male,20.0,0,0,9.5,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,5.0,3.0,6.0,7.0,6.0
3,0,male,23.5,0,0,7.2292,C,0,Mr,,23.5,23.5,23.5,23.5,23.5,7.0,4.0,6.0,6.0,6.0
3,0,male,41.0,2,0,14.1083,S,0,Mr,,41.0,41.0,41.0,41.0,41.0,7.0,4.0,5.0,7.0,7.0
3,0,male,26.0,1,0,7.8542,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,6.0,5.0,6.0,6.0,6.0
3,0,male,21.0,0,0,7.8542,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,2.0,6.0,7.0,5.0
3,1,female,45.0,1,0,14.1083,S,1,Mrs,,45.0,45.0,45.0,45.0,45.0,7.0,3.0,5.0,7.0,6.0
3,0,female,,0,0,7.55,S,0,Miss,,2.0,25.0,8.0,1.0,21.0,7.0,2.0,6.0,7.0,6.0
3,0,male,25.0,0,0,7.25,S,1,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,3.0,6.0,6.0,6.0
3,0,male,,0,0,6.8583,Q,0,Mr,,31.0,45.0,31.0,30.0,26.0,7.0,4.0,5.0,5.0,6.0
3,0,male,11.0,0,0,18.7875,C,0,Mr,,11.0,11.0,11.0,11.0,11.0,5.0,2.0,6.0,7.0,5.0
3,1,female,,0,0,7.75,Q,1,Miss,,2.0,18.0,37.0,15.0,29.0,7.0,6.0,5.0,5.0,6.0
3,1,male,27.0,0,0,6.975,S,1,Mr,,27.0,27.0,27.0,27.0,27.0,7.0,2.0,5.0,5.0,6.0
3,1,male,,0,0,56.4958,S,1,Mr,,12.0,40.0,20.0,3.0,28.5,7.0,3.0,6.0,6.0,5.0
3,0,female,18.0,0,0,6.75,Q,0,Miss,,18.0,18.0,18.0,18.0,18.0,7.0,6.0,5.0,7.0,4.0
3,1,female,26.0,0,0,7.925,S,0,Miss,,26.0,26.0,26.0,26.0,26.0,7.0,2.0,6.0,5.0,6.0
3,0,female,23.0,0,0,7.925,S,0,Miss,,23.0,23.0,23.0,23.0,23.0,6.0,4.0,6.0,5.0,6.0
3,1,female,22.0,0,0,8.9625,S,1,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,7.0,5.0
3,0,male,28.0,0,0,7.8958,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,5.0,6.0,6.0,5.0
3,0,female,28.0,0,0,7.775,S,0,Miss,,28.0,28.0,28.0,28.0,28.0,5.0,3.0,6.0,7.0,6.0
3,0,female,,0,0,7.75,Q,0,Miss,,26.0,50.0,27.0,28.0,28.5,6.0,4.0,5.0,7.0,4.0
3,1,female,2.0,0,1,12.2875,S,1,Miss,,2.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,6.0,5.0
3,1,female,22.0,1,1,12.2875,S,1,Mrs,,22.0,22.0,22.0,22.0,22.0,7.0,2.0,6.0,7.0,6.0
3,0,male,43.0,0,0,6.45,S,0,Mr,,43.0,43.0,43.0,43.0,43.0,7.0,4.0,5.0,7.0,5.0
3,0,male,28.0,0,0,22.525,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,3.0,6.0,7.0,5.0
3,1,female,27.0,0,0,7.925,S,0,Miss,,27.0,27.0,27.0,27.0,27.0,7.0,3.0,5.0,6.0,5.0
3,0,male,,0,0,7.75,Q,0,Mr,,29.0,60.0,19.0,30.0,27.0,7.0,3.0,5.0,7.0,4.0
3,1,female,,0,0,8.05,S,1,Miss,,13.0,25.0,11.0,5.0,18.0,7.0,3.0,5.0,7.0,6.0
3,0,male,42.0,0,0,7.65,S,0,Mr,F,42.0,42.0,42.0,42.0,42.0,6.0,6.0,6.0,6.0,6.0
3,1,male,,0,0,7.8875,S,1,Mr,,13.0,24.0,27.0,22.0,35.0,5.0,4.0,6.0,7.0,5.0
3,0,male,30.0,0,0,7.2292,C,0,Mr,,30.0,30.0,30.0,30.0,30.0,5.0,3.0,5.0,6.0,5.0
3,0,male,,0,0,7.8958,S,0,Mr,,20.0,36.0,24.0,24.0,39.0,6.0,3.0,6.0,5.0,5.0
3,0,female,27.0,1,0,7.925,S,0,Miss,,27.0,27.0,27.0,27.0,27.0,5.0,3.0,6.0,7.0,6.0
3,0,female,25.0,1,0,7.925,S,0,Miss,,25.0,25.0,25.0,25.0,25.0,7.0,3.0,6.0,7.0,5.0
3,0,male,,0,0,7.8958,S,0,Mr,,19.0,33.0,54.0,19.0,39.0,7.0,3.0,6.0,7.0,5.0
3,1,male,29.0,0,0,7.8958,C,1,Mr,,29.0,29.0,29.0,29.0,29.0,7.0,3.0,6.0,7.0,6.0
3,1,male,21.0,0,0,7.7958,S,1,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,3.0,6.0,5.0,6.0
3,0,male,,0,0,7.05,S,0,Mr,,39.0,60.0,18.0,16.0,29.0,7.0,3.0,6.0,6.0,5.0
3,0,male,20.0,0,0,7.8542,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,6.0,5.0,6.0,7.0,6.0
3,0,male,48.0,0,0,7.8542,S,0,Mr,,48.0,48.0,48.0,48.0,48.0,6.0,2.0,6.0,6.0,6.0
3,0,male,17.0,1,0,7.0542,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,5.0,6.0,6.0,5.0
3,1,female,,0,0,7.75,Q,1,Miss,,2.0,18.0,15.0,2.0,39.0,7.0,4.0,6.0,6.0,6.0
3,1,male,,0,0,8.1125,S,1,Mr,,50.0,40.0,15.0,22.0,39.0,7.0,4.0,5.0,7.0,6.0
3,0,male,34.0,0,0,6.4958,S,0,Mr,,34.0,34.0,34.0,34.0,34.0,5.0,4.0,5.0,6.0,6.0
3,1,male,26.0,0,0,7.775,S,1,Mr,,26.0,26.0,26.0,26.0,26.0,5.0,4.0,6.0,7.0,6.0
3,0,male,22.0,0,0,7.7958,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,5.0,6.0,6.0
3,0,male,33.0,0,0,8.6542,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,5.0,4.0,6.0,7.0,6.0
3,0,male,31.0,0,0,7.775,S,0,Mr,,31.0,31.0,31.0,31.0,31.0,6.0,3.0,5.0,7.0,6.0
3,0,male,29.0,0,0,7.8542,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,5.0,5.0,6.0,6.0,6.0
3,1,male,4.0,1,1,11.1333,S,1,Master,,4.0,4.0,4.0,4.0,4.0,7.0,3.0,5.0,5.0,5.0
3,1,female,1.0,1,1,11.1333,S,1,Miss,,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,6.0
3,0,male,49.0,0,0,0.0,S,0,Mr,,49.0,49.0,49.0,49.0,49.0,7.0,3.0,6.0,7.0,6.0
3,0,male,33.0,0,0,7.775,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,5.0,4.0,6.0,7.0,6.0
3,0,male,19.0,0,0,0.0,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,5.0,2.0,6.0,7.0,6.0
3,1,female,27.0,0,2,11.1333,S,1,Mrs,,27.0,27.0,27.0,27.0,27.0,7.0,3.0,6.0,6.0,6.0
3,0,male,,1,2,23.45,S,0,Master,,7.0,0.1667,0.4167,1.0,7.0,7.0,3.0,5.0,7.0,6.0
3,0,female,,1,2,23.45,S,0,Miss,,9.0,16.0,13.0,6.0,30.0,7.0,3.0,5.0,5.0,5.0
3,0,male,,1,2,23.45,S,0,Mr,,17.0,36.5,22.0,24.0,23.0,5.0,2.0,6.0,7.0,6.0
3,0,female,,1,2,23.45,S,0,Mrs,,29.0,55.0,38.5,32.0,30.0,7.0,4.0,6.0,7.0,6.0
3,0,male,23.0,0,0,7.8958,S,0,Mr,,23.0,23.0,23.0,23.0,23.0,7.0,3.0,5.0,6.0,6.0
3,1,male,32.0,0,0,7.8542,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,3.0,5.0,5.0,6.0
3,0,male,27.0,0,0,7.8542,S,0,Mr,,27.0,27.0,27.0,27.0,27.0,7.0,4.0,5.0,6.0,5.0
3,0,female,20.0,1,0,9.825,S,0,Miss,,20.0,20.0,20.0,20.0,20.0,7.0,2.0,6.0,7.0,5.0
3,0,female,21.0,1,0,9.825,S,0,Miss,,21.0,21.0,21.0,21.0,21.0,7.0,2.0,6.0,7.0,7.0
3,1,male,32.0,0,0,7.925,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,6.0,3.0,5.0,7.0,6.0
3,0,male,17.0,0,0,7.125,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,5.0,3.0,6.0,5.0,6.0
3,0,male,21.0,0,0,8.4333,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,6.0,2.0,6.0,7.0,6.0
3,0,male,30.0,0,0,7.8958,S,0,Mr,,30.0,30.0,30.0,30.0,30.0,7.0,4.0,6.0,6.0,6.0
3,1,male,21.0,0,0,7.7958,S,1,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,4.0,5.0,7.0,5.0
3,0,male,33.0,0,0,7.8542,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,7.0,3.0,5.0,5.0,6.0
3,0,male,22.0,0,0,7.5208,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,4.0,6.0,7.0,6.0
3,1,female,4.0,0,1,13.4167,C,1,Miss,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,7.0,5.0
3,1,male,39.0,0,1,13.4167,C,1,Mr,,39.0,39.0,39.0,39.0,39.0,7.0,5.0,5.0,5.0,6.0
3,0,male,,0,0,7.2292,C,0,Mr,,29.0,24.0,20.0,29.0,36.0,7.0,5.0,6.0,6.0,6.0
3,0,male,18.5,0,0,7.2292,C,0,Mr,,18.5,18.5,18.5,18.5,18.5,7.0,4.0,5.0,5.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,31.0,76.0,19.0,63.0,48.0,7.0,6.0,6.0,7.0,6.0
3,0,male,,0,0,7.25,S,1,Mr,,24.0,40.0,24.0,8.0,45.0,7.0,3.0,5.0,7.0,7.0
3,1,female,,0,0,7.75,Q,1,Miss,,30.0,30.0,15.0,2.0,29.0,7.0,4.0,6.0,6.0,4.0
3,1,female,,0,0,7.75,Q,1,Miss,,10.0,18.0,22.0,13.0,15.0,6.0,4.0,6.0,7.0,4.0
3,0,male,34.5,0,0,7.8292,Q,0,Mr,,34.5,34.5,34.5,34.5,34.5,7.0,4.0,5.0,6.0,4.0
3,0,male,44.0,0,0,8.05,S,0,Mr,,44.0,44.0,44.0,44.0,44.0,7.0,4.0,6.0,7.0,6.0
3,1,male,,0,0,7.75,Q,0,Mr,,32.0,39.0,29.0,15.0,34.0,5.0,3.0,5.0,6.0,4.0
3,0,male,,1,0,14.4542,C,0,Mr,,29.0,24.0,36.5,4.0,24.0,7.0,3.0,5.0,6.0,5.0
3,0,female,,1,0,14.4542,C,0,Mrs,,48.0,36.0,22.0,17.0,29.0,5.0,5.0,5.0,6.0,5.0
3,0,male,,1,0,7.75,Q,0,Mr,,26.0,60.0,19.0,36.0,23.0,7.0,3.0,6.0,5.0,4.0
3,0,male,,1,0,7.75,Q,0,Mr,,24.0,48.0,19.0,28.0,23.0,7.0,4.0,5.0,7.0,4.0
3,0,male,,0,0,7.7375,Q,0,Mr,,23.0,45.0,31.0,24.0,27.0,7.0,3.0,5.0,5.0,6.0
3,0,female,22.0,2,0,8.6625,S,0,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,7.0,7.0
3,0,male,26.0,2,0,8.6625,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,4.0,6.0,7.0,7.0
3,1,female,4.0,0,2,22.025,S,1,Miss,,4.0,4.0,4.0,4.0,4.0,7.0,3.0,5.0,6.0,6.0
3,1,male,29.0,3,1,22.025,S,1,Mr,,29.0,29.0,29.0,29.0,29.0,7.0,3.0,6.0,7.0,6.0
3,1,female,26.0,1,1,22.025,S,1,Mrs,,26.0,26.0,26.0,26.0,26.0,7.0,3.0,6.0,7.0,6.0
3,0,female,1.0,1,1,12.1833,S,0,Miss,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,6.0,5.0
3,0,male,18.0,1,1,7.8542,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,4.0,6.0,6.0,6.0
3,0,female,36.0,0,2,12.1833,S,0,Mrs,,36.0,36.0,36.0,36.0,36.0,6.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.8958,C,0,Mr,,18.0,41.0,30.0,29.0,24.0,7.0,3.0,5.0,6.0,6.0
3,1,male,25.0,0,0,7.2292,C,1,Mr,F,25.0,25.0,25.0,25.0,25.0,6.0,6.0,6.0,6.0,6.0
3,0,male,,0,0,7.225,C,0,Mr,,36.0,41.0,30.0,28.0,23.0,7.0,4.0,5.0,5.0,6.0
3,0,female,37.0,0,0,9.5875,S,0,Miss,,37.0,37.0,37.0,37.0,37.0,7.0,2.0,6.0,7.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,19.0,17.0,54.0,24.0,39.0,7.0,3.0,5.0,6.0,5.0
3,1,male,,0,0,56.4958,S,1,Mr,,12.0,63.0,14.0,26.0,25.0,7.0,3.0,6.0,6.0,6.0
3,0,male,,0,0,56.4958,S,0,Mr,,21.0,42.0,21.0,20.0,31.0,5.0,3.0,6.0,6.0,5.0
3,1,female,22.0,0,0,7.25,S,1,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,60.0,54.0,30.0,48.0,7.0,3.0,5.0,7.0,4.0
3,1,male,26.0,0,0,56.4958,S,1,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,3.0,6.0,6.0,5.0
3,0,male,29.0,0,0,9.4833,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,7.0,4.0,5.0,7.0,5.0
3,0,male,29.0,0,0,7.775,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,5.0,5.0,6.0,6.0,5.0
3,0,male,22.0,0,0,7.775,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,6.0,5.0,6.0,7.0,6.0
3,1,male,22.0,0,0,7.225,C,1,Mr,,22.0,22.0,22.0,22.0,22.0,6.0,2.0,6.0,7.0,5.0
3,0,male,,3,1,25.4667,S,0,Master,,2.0,2.0,9.0,11.0,9.0,7.0,3.0,6.0,7.0,6.0
3,0,female,,3,1,25.4667,S,0,Miss,,1.0,40.0,14.0,3.0,26.0,7.0,4.0,6.0,6.0,5.0
3,0,female,,3,1,25.4667,S,0,Miss,,1.0,20.0,14.0,3.0,27.0,7.0,3.0,6.0,7.0,6.0
3,0,female,,3,1,25.4667,S,0,Miss,,1.0,36.0,9.0,3.0,26.0,6.0,2.0,6.0,7.0,6.0
3,0,female,,0,4,25.4667,S,0,Mrs,,29.0,39.0,24.0,11.0,18.0,7.0,3.0,5.0,6.0,6.0
3,0,male,32.0,0,0,7.925,S,0,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,4.0,6.0,5.0,6.0
3,0,male,34.5,0,0,6.4375,C,0,Mr,,34.5,34.5,34.5,34.5,34.5,6.0,3.0,6.0,7.0,5.0
3,0,female,,1,0,15.5,Q,0,Miss,,21.0,30.0,27.0,1.0,17.0,7.0,6.0,6.0,7.0,6.0
3,0,male,,1,0,15.5,Q,0,Mr,,47.0,52.0,19.0,32.0,41.0,7.0,3.0,5.0,5.0,6.0
3,0,male,36.0,0,0,0.0,S,0,Mr,,36.0,36.0,36.0,36.0,36.0,7.0,4.0,5.0,7.0,6.0
3,0,male,39.0,0,0,24.15,S,0,Mr,,39.0,39.0,39.0,39.0,39.0,7.0,5.0,5.0,6.0,6.0
3,0,male,24.0,0,0,9.5,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,6.0,5.0,6.0,6.0,5.0
3,0,female,25.0,0,0,7.775,S,0,Miss,,25.0,25.0,25.0,25.0,25.0,5.0,3.0,6.0,6.0,6.0
3,0,female,45.0,0,0,7.75,S,0,Miss,,45.0,45.0,45.0,45.0,45.0,7.0,2.0,6.0,7.0,6.0
3,0,male,36.0,1,0,15.55,S,1,Mr,,36.0,36.0,36.0,36.0,36.0,7.0,3.0,6.0,6.0,6.0
3,0,female,30.0,1,0,15.55,S,1,Mrs,,30.0,30.0,30.0,30.0,30.0,7.0,2.0,5.0,5.0,6.0
3,1,male,20.0,1,0,7.925,S,1,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,4.0,5.0,7.0,6.0
3,0,male,,0,0,7.8792,Q,0,Mr,,23.0,76.0,25.0,24.0,27.0,6.0,3.0,6.0,6.0,4.0
3,0,male,28.0,0,0,56.4958,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,5.0,2.0,6.0,7.0,6.0
3,0,male,,0,0,7.55,S,0,Mr,,19.0,29.0,28.0,19.0,23.0,7.0,5.0,5.0,5.0,6.0
3,0,male,30.0,1,0,16.1,S,0,Mr,,30.0,30.0,30.0,30.0,30.0,7.0,5.0,6.0,7.0,5.0
3,0,female,26.0,1,0,16.1,S,0,Mrs,,26.0,26.0,26.0,26.0,26.0,7.0,2.0,6.0,7.0,6.0
3,0,male,,0,0,7.8792,S,0,Mr,,40.0,17.0,18.0,35.0,23.0,7.0,3.0,6.0,5.0,5.0
3,0,male,20.5,0,0,7.25,S,0,Mr,,20.5,20.5,20.5,20.5,20.5,5.0,2.0,6.0,7.0,5.0
3,1,male,27.0,0,0,8.6625,S,1,Mr,,27.0,27.0,27.0,27.0,27.0,6.0,3.0,6.0,5.0,6.0
3,0,male,51.0,0,0,7.0542,S,0,Mr,,51.0,51.0,51.0,51.0,51.0,7.0,3.0,5.0,6.0,6.0
3,1,female,23.0,0,0,7.8542,S,1,Miss,,23.0,23.0,23.0,23.0,23.0,6.0,4.0,6.0,7.0,6.0
3,1,male,32.0,0,0,7.5792,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,6.0,3.0,6.0,6.0,5.0
3,0,male,,0,0,7.8958,S,0,Mr,,40.0,29.0,18.0,35.0,29.0,7.0,4.0,6.0,7.0,6.0
3,0,male,,0,0,7.55,S,0,Mr,,17.0,33.0,28.0,24.0,23.0,7.0,4.0,6.0,7.0,6.0
3,1,female,,0,0,7.75,Q,1,Miss,,30.0,18.0,15.0,13.0,29.0,7.0,4.0,5.0,7.0,4.0
3,1,male,24.0,0,0,7.1417,S,1,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,4.0,6.0,5.0,5.0
3,0,male,22.0,0,0,7.125,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,5.0,4.0,5.0,6.0,5.0
3,0,female,,0,0,7.8792,Q,0,Miss,,18.0,44.0,27.0,28.0,25.0,5.0,6.0,5.0,5.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,17.0,54.0,24.0,48.0,7.0,3.0,5.0,7.0,4.0
3,0,male,,0,0,8.05,S,0,Mr,,17.0,36.0,24.0,16.0,23.0,7.0,4.0,5.0,7.0,6.0
3,0,male,29.0,0,0,7.925,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,5.0,4.0,5.0,7.0,6.0
3,1,male,,0,0,7.2292,C,1,Mr,,16.0,39.0,18.0,13.0,38.0,6.0,2.0,5.0,6.0,5.0
3,0,female,30.5,0,0,7.75,Q,0,Miss,,30.5,30.5,30.5,30.5,30.5,5.0,6.0,6.0,5.0,4.0
3,1,female,,0,0,7.7375,Q,1,Miss,,14.0,22.0,15.0,13.0,29.0,6.0,4.0,5.0,7.0,4.0
3,0,male,,0,0,7.2292,C,0,Mr,F,54.0,40.0,45.0,25.0,44.0,6.0,6.0,6.0,6.0,6.0
3,0,male,35.0,0,0,7.8958,C,0,Mr,,35.0,35.0,35.0,35.0,35.0,7.0,3.0,5.0,7.0,6.0
3,0,male,33.0,0,0,7.8958,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,7.0,4.0,6.0,5.0,6.0
3,1,female,,0,0,7.225,C,1,Mrs,,29.0,39.0,34.0,36.0,26.0,7.0,2.0,6.0,7.0,5.0
3,0,male,,0,0,7.8958,C,0,Mr,,26.0,19.0,30.0,22.0,24.0,7.0,4.0,5.0,5.0,5.0
3,1,female,,0,0,7.75,Q,1,Miss,,14.0,30.0,37.0,13.0,22.0,6.0,4.0,6.0,5.0,6.0
3,1,male,,0,0,7.75,Q,0,Mr,,32.0,17.0,24.0,15.0,34.0,6.0,3.0,6.0,6.0,4.0
3,1,female,,2,0,23.25,Q,1,Miss,,17.0,28.0,17.0,0.75,24.0,6.0,4.0,6.0,5.0,6.0
3,1,female,,2,0,23.25,Q,1,Miss,,17.0,28.0,23.0,0.75,18.0,6.0,6.0,6.0,5.0,6.0
3,1,male,,2,0,23.25,Q,1,Mr,,19.0,60.0,33.0,4.0,30.0,7.0,6.0,6.0,5.0,4.0
3,1,female,,0,0,7.7875,Q,1,Miss,,30.0,30.0,37.0,4.0,15.0,7.0,6.0,5.0,5.0,6.0
3,0,male,,0,0,15.5,Q,0,Mr,,23.0,47.0,23.0,41.0,31.0,7.0,3.0,5.0,6.0,6.0
3,1,female,,0,0,7.8792,Q,1,Miss,,30.0,29.0,0.9167,15.0,39.0,6.0,6.0,6.0,7.0,6.0
3,1,female,15.0,0,0,8.0292,Q,0,Miss,,15.0,15.0,15.0,15.0,15.0,7.0,3.0,6.0,5.0,4.0
3,0,female,35.0,0,0,7.75,Q,0,Miss,,35.0,35.0,35.0,35.0,35.0,7.0,4.0,6.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,60.0,24.0,35.0,27.0,6.0,4.0,5.0,7.0,6.0
3,0,male,24.0,1,0,16.1,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,5.0,4.0,5.0,7.0,6.0
3,0,female,19.0,1,0,16.1,S,0,Mrs,,19.0,19.0,19.0,19.0,19.0,6.0,3.0,6.0,7.0,5.0
3,0,female,,0,0,7.75,Q,0,Miss,,26.0,28.0,39.0,25.0,22.0,7.0,6.0,5.0,7.0,6.0
3,0,female,,0,0,8.05,S,0,Miss,,29.0,25.0,8.0,9.0,36.0,7.0,3.0,5.0,7.0,6.0
3,0,female,,0,0,8.05,S,0,Mrs,,70.5,48.0,30.0,33.0,30.0,6.0,4.0,5.0,6.0,6.0
3,0,male,55.5,0,0,8.05,S,0,Mr,,55.5,55.5,55.5,55.5,55.5,6.0,2.0,5.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,31.0,60.0,54.0,33.0,48.0,7.0,3.0,5.0,6.0,4.0
3,1,male,21.0,0,0,7.775,S,1,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,2.0,6.0,6.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,25.0,29.0,54.0,31.0,45.0,6.0,5.0,6.0,7.0,6.0
3,0,male,24.0,0,0,7.8958,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,6.0,2.0,6.0,5.0,6.0
3,0,male,21.0,0,0,7.8958,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,5.0,2.0,6.0,5.0,5.0
3,0,male,28.0,0,0,7.8958,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,5.0,5.0,6.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,19.0,33.0,28.0,19.0,29.0,5.0,4.0,6.0,6.0,6.0
3,1,female,,0,0,7.8792,Q,1,Miss,,28.0,35.0,5.0,13.0,22.0,7.0,6.0,5.0,7.0,6.0
3,0,male,25.0,0,0,7.65,S,0,Mr,F,25.0,25.0,25.0,25.0,25.0,6.0,6.0,6.0,6.0,6.0
